Day,Month,Year,States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal
1,7,2024,Arunachal pradesh,46,45,44.25,101.75,160.5
1,7,2024,Assam,42.96,32.93,36.43,89.75,161.79
1,7,2024,Bihar,38.18,27.26,33.39,81.68,153.84
1,7,2024,Chandigarh,40,32,34,95,179
1,7,2024,Chhattisgarh,42.13,38.63,40.13,93.5,164
1,7,2024,Delhi,40,29,32,97,177
1,7,2024,DNH and DD,49.67,41.33,47.33,92,177.33
1,7,2024,Goa,52.5,49.5,46.5,95,183.5
1,7,2024,Gujarat,43.38,38,40.13,88.5,171.25
1,7,2024,Haryana,39.75,29.5,32.5,78.5,143.5
1,7,2024,Himachal Pradesh,41.17,22,33.17,90.83,170.5
1,7,2024,Jammu and Kashmir,47.5,33,37.17,97.83,152.67
1,7,2024,Jharkhand,40.06,31.76,35.39,86.61,160.28
1,7,2024,Karnataka,59.84,43.58,48.19,95.16,170.68
1,7,2024,Kerala,50.08,44.92,45.83,104.08,191.09
1,7,2024,Madhya Pradesh,41.15,29.25,34.54,86.13,166.06
1,7,2024,Maharashtra,53.47,39.11,43.16,92.16,178.89
1,7,2024,Manipur,50,43,40,100,180
1,7,2024,Meghalaya,46.3,38.5,36.7,95.5,165.71
1,7,2024,Mizoram,47.91,42.3,45.9,107.33,151
1,7,2024,Nagaland,41.75,42.88,48,102.5,131.5
1,7,2024,Odisha,39.04,37.24,39.96,83.96,164.89
1,7,2024,Puducherry,65,45,40,93,182
1,7,2024,Punjab,39.87,25.13,31.2,91.2,160.53
1,7,2024,Rajasthan,41.7,29.19,32.56,76.81,129.96
1,7,2024,Sikkim,53.6,35.2,38.4,86,145
1,7,2024,Tamil Nadu,62.03,45.43,53.97,94.9,183.1
1,7,2024,Telangana,54.33,42.3,44.9,80.11,166
1,7,2024,Tripura,38.5,36.2434375,39,88,152.33
1,7,2024,Uttar Pradesh,39.24,26.57,32.8,84.89,161.64
1,7,2024,Uttarakhand,37.75,26.5,34.75,90.5,160.5
1,7,2024,West Bengal,45.05,29.78,37.62,84.33,157.38
1,8,2016,Andaman and Nicobar,33,32,46,125,124
1,8,2016,Andhra Pradesh,30.5,26.75,28.5,101.25,132.25
1,8,2016,Assam,26,24,26,108,130
1,8,2016,Bihar,25,17.67,22.33,95,130
1,8,2016,Chandigarh,28,18,22,100,130
1,8,2016,Chhattisgarh,23.75,23,25.5,105,118.75
1,8,2016,Delhi,32,20,22,114,145
1,8,2016,Goa,40,30,27,125,140
1,8,2016,Gujarat,24.75,21.25,24,88.75,130.25
1,8,2016,Haryana,27.75,18.25,22,105.25,143.25
1,8,2016,Himachal Pradesh,30.25,23.68961538,22,108.75,149
1,8,2016,Jammu and Kashmir,33,18,21,112,148
1,8,2016,Jharkhand,31,24,22,110,130
1,8,2016,Karnataka,39.67,29.33,27.33,92.67,135.33
1,8,2016,Kerala,30.33,32.83,27.83,98.5,139.17
1,8,2016,Madhya Pradesh,24.5,17.5,21,87.5,131.67
1,8,2016,Maharashtra,32.5,28.5,30.75,106.25,132.5
1,8,2016,Meghalaya,23,27,26,115,143
1,8,2016,Mizoram,28.55964286,23.68961538,25,102.3589286,136.7414815
1,8,2016,Odisha,24.75,23,24,103.25,124
1,8,2016,Puducherry,27,32,26,120,150
1,8,2016,Punjab,27.33,19,22.67,101,146
1,8,2016,Rajasthan,27.67,19.33,22.67,88,135.33
1,8,2016,Tamil Nadu,28.6,30.6,29.75,112.8,130.4
1,8,2016,Telangana,27.33,27.17,29,103.33,147.33
1,8,2016,Tripura,29,23.68961538,26,70,136.7414815
1,8,2016,Uttar Pradesh,22.63,18.75,21.25,103.5,135.25
1,8,2016,Uttarakhand,22.5,21,22.5,71.25,141.25
1,8,2016,West Bengal,27.86,17,22.57,95,150.29
1,8,2017,Andhra Pradesh,30.5,28,31.75,82.5,66.25
1,8,2017,Assam,30,26,29,75,65
1,8,2017,Bihar,28,18,21.33,75.33,69
1,8,2017,Chandigarh,28,23,25,76,68
1,8,2017,Chhattisgarh,23.4,24.4,26.6,76.8,67.2
1,8,2017,Delhi,32,20,23,84,81
1,8,2017,Goa,40,30,28,95,75
1,8,2017,Gujarat,24.5,21.75,23.75,72,71.5
1,8,2017,Haryana,30,20.25,24.5,73.25,81.5
1,8,2017,Himachal Pradesh,30,24.05666667,24,72,70
1,8,2017,Jammu and Kashmir,32,20,23,76,74
1,8,2017,Karnataka,46.75,32.25,35.5,99.25,86
1,8,2017,Kerala,40.6,35.25,35.8,81.6,76.5
1,8,2017,Madhya Pradesh,24.17,18.5,22,79,71.17
1,8,2017,Maharashtra,33.5,24.75,29.25,77.75,67.75
1,8,2017,Meghalaya,25,28,26,90,72
1,8,2017,Mizoram,30,24.05666667,25,80.49259259,80
1,8,2017,Odisha,25,24.05666667,22.67,71.33,59
1,8,2017,Puducherry,34,34,28,85,75
1,8,2017,Punjab,35.33,19,23.67,79,83.67
1,8,2017,Rajasthan,27.5,19.5,22,65.75,59.25
1,8,2017,Sikkim,34,19,24,84,85
1,8,2017,Tamil Nadu,36.6,31.5,30.67,79,65.2
1,8,2017,Telangana,27.33,27,28.5,110.67,111.33
1,8,2017,Tripura,31,24.05666667,31,83,75.95333333
1,8,2017,Uttar Pradesh,23.88,17.88,21.13,74.5,67.63
1,8,2017,Uttarakhand,23.25,21.5,24.25,75,113.5
1,8,2017,West Bengal,28,17.83,23.14,80.57,89.29
1,8,2018,Andaman and Nicobar,33,35,51,71,74
1,8,2018,Andhra Pradesh,31.25,28.25,30.25,67.25,65.25
1,8,2018,Arunachal pradesh,28,25,30,90,90
1,8,2018,Assam,30,26,30,62,70
1,8,2018,Bihar,33.67,19.4,24.83,55.4,68.67
1,8,2018,Chandigarh,28,23,25,55,64
1,8,2018,Chhattisgarh,25.2,25.4,26,65.4,70.8
1,8,2018,Delhi,34,23,25,75,83
1,8,2018,Goa,42,31,27,75,70
1,8,2018,Gujarat,23.5,21.25,22.75,59,66.5
1,8,2018,Haryana,31.75,19.5,23.75,59.5,76.25
1,8,2018,Himachal Pradesh,30.5,26.01607143,23.75,58.75,70.75
1,8,2018,Jammu and Kashmir,30.5,21,23,62.5,72.5
1,8,2018,Jharkhand,35,26,26,65,70
1,8,2018,Karnataka,44.5,31.25,35,73.5,72.75
1,8,2018,Kerala,36.83,33.17,36.5,71.33,73.67
1,8,2018,Madhya Pradesh,26.5,19.75,22.5,54.25,64.5
1,8,2018,Maharashtra,35.75,27.25,30,66.5,65.25
1,8,2018,Meghalaya,36,31,27,72.5,62
1,8,2018,Mizoram,30,26.01607143,25,65.78935484,80
1,8,2018,Nagaland,25,45,35,75,75
1,8,2018,Odisha,27.75,26.01607143,25.75,63,63.75
1,8,2018,Puducherry,32,35,28,65,75
1,8,2018,Punjab,29.33,19.33,21.33,63.33,73
1,8,2018,Rajasthan,26.67,20.67,23,54.67,63.33
1,8,2018,Sikkim,57,25,31,65,84
1,8,2018,Tamil Nadu,34.4,30.6,31.75,65,71.4
1,8,2018,Telangana,28.33,27.67,29.33,75,70.67
1,8,2018,Tripura,31,26.01607143,29,58,71.65193548
1,8,2018,Uttar Pradesh,25.63,19.13,22.5,60.63,68.13
1,8,2018,Uttarakhand,23.5,21.5,24.25,67.25,72.75
1,8,2018,West Bengal,30.57,18.33,24.86,68.71,74.29
1,8,2019,Andaman and Nicobar,40,40,50,78,96
1,8,2019,Andhra Pradesh,35.25,28.25,29.5,71.5,76.25
1,8,2019,Arunachal pradesh,32,36,30,75,95
1,8,2019,Assam,30,26,28,65,80
1,8,2019,Bihar,30.17,20.83,25,60.83,88.5
1,8,2019,Chandigarh,28,23,26,55,72
1,8,2019,Chhattisgarh,26.4,25.8,28.6,67.6,88.4
1,8,2019,Delhi,34,24,27,73,93
1,8,2019,Goa,42,33,29,85,95
1,8,2019,Gujarat,22.5,21,23,58.5,67.5
1,8,2019,Haryana,29.25,19.75,23.5,60,76.75
1,8,2019,Himachal Pradesh,31.75,20,25.75,64,82.5
1,8,2019,Jammu and Kashmir,36,23,28.5,73,110
1,8,2019,Jharkhand,35,28,26,66,90
1,8,2019,Karnataka,44.75,33.5,35.5,70,89.75
1,8,2019,Kerala,38.83,33.5,35.17,77.33,100
1,8,2019,Madhya Pradesh,26.67,21.5,24.5,59.67,78.17
1,8,2019,Maharashtra,37,32,31,66.25,87
1,8,2019,Manipur,45,27.74857143,35,80,110
1,8,2019,Meghalaya,34,42.67,31.67,76.67,96.67
1,8,2019,Odisha,27.71,32.71,26.43,61.14,84.57
1,8,2019,Puducherry,32,38,32,75,98
1,8,2019,Punjab,32.33,20.67,23,67,76.67
1,8,2019,Rajasthan,30,23,25.5,57,83
1,8,2019,Sikkim,57,25,32,65,95
1,8,2019,Tamil Nadu,38.4,34.2,35.2,69,91
1,8,2019,Telangana,30.5,29,32,62,72.83
1,8,2019,Tripura,30,27.74857143,28,65,87.48344828
1,8,2019,Uttar Pradesh,28.38,21.25,24.38,65.13,87.75
1,8,2019,West Bengal,31.14,21.33,25.71,67.71,75.71
1,8,2020,Andaman and Nicobar,41,42,55,76,105
1,8,2020,Andhra Pradesh,43.67,33.67,36.67,72,93.67
1,8,2020,Arunachal pradesh,34,28.6405,38,80,100
1,8,2020,Bihar,30,24,28,58,90
1,8,2020,Chandigarh,30,21,25,50,83
1,8,2020,Chhattisgarh,26.6,27.6,31.2,67,84.6
1,8,2020,Delhi,35,20,24,71,97
1,8,2020,Goa,44,33,30,69,102
1,8,2020,Gujarat,26.75,24.5,27.5,57.5,86.75
1,8,2020,Haryana,32.5,21.5,25,60,100.5
1,8,2020,Himachal Pradesh,32.25,28.6405,25.5,58.5,91.5
1,8,2020,Kerala,39.5,35,37.83,74.67,97.33
1,8,2020,Madhya Pradesh,27.75,22.25,24.75,62.25,87.25
1,8,2020,Maharashtra,42.75,34.75,38,78,96
1,8,2020,Meghalaya,30,33.5,31,90,120
1,8,2020,Odisha,28.2,33.8,27.6,62.6,87.4
1,8,2020,Puducherry,37,36,33,70,100
1,8,2020,Punjab,32,21,24.5,61,90
1,8,2020,Tamil Nadu,46.67,36.44,39.56,68.56,97.78
1,8,2020,Telangana,39.17,31.67,34.83,64.67,89.67
1,8,2020,Tripura,31,28.6405,39,61,94.61727273
1,8,2020,Uttar Pradesh,29.13,21.13,25.13,62,92.63
1,8,2020,West Bengal,31.67,20,26.67,70.67,89.5
1,8,2021,Andaman and Nicobar,41,41,57,85,115
1,8,2021,Andhra Pradesh,45,34,39.67,74.33,102
1,8,2021,Bihar,31.88,20,23.81,70.06,101.13
1,8,2021,Chandigarh,37,20,24,70,107
1,8,2021,Chhattisgarh,30,33,33.67,85.5,96.33
1,8,2021,Delhi,31,26.99117647,24,77,112
1,8,2021,Gujarat,30.67,25.33,26.33,66.33,99
1,8,2021,Haryana,34,22,26,75,105
1,8,2021,Himachal Pradesh,34.2,26.99117647,24,70,106.2
1,8,2021,Jharkhand,29,20,25.5,69.5,100
1,8,2021,Madhya Pradesh,35,21.75,28.25,81.63,110.13
1,8,2021,Maharashtra,32,36,41,69,109
1,8,2021,Meghalaya,28.5,29,28,82,115
1,8,2021,Odisha,28,31,25,67,97
1,8,2021,Punjab,36.5,21.5,28,75,104.5
1,8,2021,Rajasthan,31.5,23.5,25.5,75,110
1,8,2021,Tamil Nadu,45.5,34.67,43.5,75.33,104.17
1,8,2021,Tripura,32,26.99117647,30,75,115
1,8,2021,Uttar Pradesh,38.17,23.5,29,74.67,102.5
1,8,2021,West Bengal,33.71,22.6,28.43,76.86,107.86
1,8,2022,Andaman and Nicobar,45,39,65.5,83,107.5
1,8,2022,Andhra Pradesh,49.33,37.67,38.67,69.67,110.67
1,8,2022,Arunachal pradesh,24,30.95103448,45,80,120
1,8,2022,Assam,24,28,31.5,66,101.5
1,8,2022,Bihar,36.18,24.41,30.29,68.18,101.35
1,8,2022,Chandigarh,38,24,28,78,113
1,8,2022,Chhattisgarh,33.5,29.83,33.5,71.5,97.17
1,8,2022,Delhi,32,24,29,70,108
1,8,2022,Goa,39,38,32,78,112
1,8,2022,Gujarat,34.63,31.5,33.38,68.88,106.63
1,8,2022,Haryana,33.75,24.5,30.25,66.75,99.75
1,8,2022,Himachal Pradesh,32.88,30.95103448,27.63,68,105.38
1,8,2022,Jammu and Kashmir,34.5,29,37,80,116.25
1,8,2022,Jharkhand,33.78,26.71,30.33,71.11,99.33
1,8,2022,Karnataka,45.92,35.75,42.5,74.17,104.67
1,8,2022,Kerala,47.11,39.78,42.67,94.89,119.44
1,8,2022,Madhya Pradesh,32.36,25.91,30.27,66.91,98.73
1,8,2022,Maharashtra,39,33.14,40.14,71.43,110
1,8,2022,Manipur,40,34,33,85,110
1,8,2022,Meghalaya,26,32.8,31,84.33,109.5
1,8,2022,Nagaland,31,37,46.67,85,105
1,8,2022,Odisha,32.13,34.5,35,68.25,104.25
1,8,2022,Puducherry,34,40,33,77,117
1,8,2022,Punjab,36.33,23,26.33,75,116
1,8,2022,Rajasthan,36.71,29.43,32,76.29,105.43
1,8,2022,Sikkim,53,30,34,85,115
1,8,2022,Tamil Nadu,48.56,38.89,47,73.89,112.22
1,8,2022,Telangana,41.5,34.33,38.67,70,99.33
1,8,2022,Tripura,45,30.95103448,30,75,115
1,8,2022,Uttar Pradesh,32,24.53,28.12,71.65,103.94
1,8,2022,Uttarakhand,31.5,25.5,30.75,87.75,109.75
1,8,2022,West Bengal,39,22.4,31.71,77.57,108.29
1,8,2023,Andaman and Nicobar,41,33.80870968,66,84.33,148.67
1,8,2023,Andhra Pradesh,53.25,39.5,41,70.75,142.75
1,8,2023,Arunachal pradesh,36,42,40,90,130
1,8,2023,Assam,40.85,31.1,36.58,74.85,128.81
1,8,2023,Bihar,37.69,25.94,32.53,69.17,130.42
1,8,2023,Chandigarh,41,30,35,74,132
1,8,2023,Chhattisgarh,37,32.78,35.67,74.33,131
1,8,2023,Delhi,39,28,31,72,148
1,8,2023,DNH and DD,42.67,37.67,42,75.67,146
1,8,2023,Goa,45.5,43,41.5,77.5,156
1,8,2023,Gujarat,37.14,33,37.43,77.86,135.86
1,8,2023,Haryana,39.75,26,32.75,67,118
1,8,2023,Himachal Pradesh,35.5,21,31.33,70.08,139.92
1,8,2023,Jammu and Kashmir,37.67,31,41,85,126.67
1,8,2023,Jharkhand,37,30.47,34.56,71.67,135.17
1,8,2023,Karnataka,53.91,41.59,44.84,85.34,147.66
1,8,2023,Kerala,49.15,43.46,46.92,95.08,157.54
1,8,2023,Madhya Pradesh,35.91,27.22,32.47,72.84,136.69
1,8,2023,Maharashtra,46.79,37.26,42.53,72.74,150.37
1,8,2023,Meghalaya,37.7,38.2,37.6,77.5,129.25
1,8,2023,Mizoram,45.4,39.8,43.89,94.29,115.4
1,8,2023,Nagaland,39.94,40.14,47.25,98.33,129.42
1,8,2023,Odisha,36.13,37.71,39,69.38,139.96
1,8,2023,Puducherry,43,39,34,74,168
1,8,2023,Punjab,38.5,24.5,28.6,74.1,142.6
1,8,2023,Rajasthan,38.47,29.6,32.83,70.93,113.33
1,8,2023,Sikkim,51.4,35.8,43,81,131.4
1,8,2023,Tamil Nadu,55.26,42.81,51.17,75.48,154.13
1,8,2023,Telangana,47.3,38.7,42.6,69.4,128.8
1,8,2023,Tripura,38,33.80870968,36,76,121.33
1,8,2023,Uttar Pradesh,36.35,25.47,31.37,71.6,131
1,8,2023,Uttarakhand,35.25,25.75,32.75,83.5,124.5
1,8,2023,West Bengal,42.83,29.6,37.43,74.83,132.74
1,8,2024,Andaman and Nicobar,51.33,36.0490625,68,101,181.67
1,8,2024,Andhra Pradesh,52.4,40.4,42.2,88.2,171.6
1,8,2024,Arunachal pradesh,44,45,42.75,102.5,169.25
1,8,2024,Assam,43.19,32.92,36.52,89.07,168.54
1,8,2024,Bihar,37.51,27.49,33.22,82.89,159.3
1,8,2024,Chandigarh,44,31,36,88,168
1,8,2024,Chhattisgarh,36.75,34,36.63,84.63,161.63
1,8,2024,Delhi,40,30,32,90,173
1,8,2024,DNH and DD,49.67,41.67,47.67,97.33,170.33
1,8,2024,Goa,52.5,50,47.5,94.5,184
1,8,2024,Gujarat,40.75,37.88,39.88,87.75,170.88
1,8,2024,Haryana,39,27,34,83.67,155.67
1,8,2024,Himachal Pradesh,41.17,22,33.75,91.92,178.83
1,8,2024,Jammu and Kashmir,43.25,30.83,38.5,91.38,173.57
1,8,2024,Jharkhand,38.47,30.82,34.24,84.63,164.29
1,8,2024,Karnataka,55.66,42.59,44.22,90.16,166.07
1,8,2024,Kerala,51.27,45.36,46.45,96.5,180.71
1,8,2024,Madhya Pradesh,38.75,29.19,33.42,86.23,167.27
1,8,2024,Maharashtra,47.68,39.32,43.21,92.53,173.32
1,8,2024,Manipur,53,45,40,100,185
1,8,2024,Meghalaya,46.4,38.78,37.1,97.17,179
1,8,2024,Mizoram,47.7,42.33,45.9,107.44,168.5
1,8,2024,Nagaland,43.4,42.57,49.2,97.73,171
1,8,2024,Odisha,38.78,37.24,39.88,85.89,163.19
1,8,2024,Puducherry,67,47,41,97,193
1,8,2024,Punjab,39.6,25.87,31.07,93.07,170
1,8,2024,Rajasthan,41.91,29.31,33.09,83.06,165.58
1,8,2024,Sikkim,51.2,37.6,38.2,90,170
1,8,2024,Tamil Nadu,58.75,45.61,54.09,93.69,177.13
1,8,2024,Telangana,55.78,41.2,44.9,85,166.22
1,8,2024,Tripura,37.75,36.0490625,38.75,92.67,156.33
1,8,2024,Uttar Pradesh,39.89,26.69,32.34,85.72,163.57
1,8,2024,Uttarakhand,37.5,27,34.25,88.75,169.5
1,8,2024,West Bengal,43.48,29.9,38.04,85.7,166.48
1,9,2016,Andaman and Nicobar,33,32,46,105,116
1,9,2016,Andhra Pradesh,29.5,27.25,28.75,99.25,130
1,9,2016,Assam,26,24,26,97,120
1,9,2016,Bihar,25,17.67,22.33,91,110.33
1,9,2016,Chandigarh,30,19,22,94,118
1,9,2016,Chhattisgarh,23.4,23.6,25.8,99.6,100
1,9,2016,Delhi,31,20,22,103,120
1,9,2016,Goa,41,30,27,120,115
1,9,2016,Gujarat,24.75,21.25,23.75,88.25,125.5
1,9,2016,Haryana,28,18.5,22,97.75,129.5
1,9,2016,Himachal Pradesh,30,23.81074074,22,105.25,138
1,9,2016,Jammu and Kashmir,33,18,21,112,148
1,9,2016,Jharkhand,32,24,23,92,92
1,9,2016,Karnataka,36.5,29.75,30,89.5,123.75
1,9,2016,Kerala,30.83,31.17,27.4,99.6,128
1,9,2016,Madhya Pradesh,24.5,17.5,21,89.33,119.17
1,9,2016,Maharashtra,31.5,28.25,30,97.5,100
1,9,2016,Meghalaya,23,27,26,115,143
1,9,2016,Mizoram,30,23.81074074,25,99.0962069,122.9835714
1,9,2016,Nagaland,25,26,24,110,145
1,9,2016,Odisha,24.5,23,23.75,92.75,89.75
1,9,2016,Puducherry,27,32,27,110,140
1,9,2016,Punjab,27.67,19.33,23,98.67,140
1,9,2016,Rajasthan,29.25,19.25,22.75,79.5,103.5
1,9,2016,Tamil Nadu,28.2,30.4,30.5,104.4,114.6
1,9,2016,Telangana,27.33,27.17,29,111.33,147.33
1,9,2016,Tripura,31,23.81074074,26,108,122.9835714
1,9,2016,Uttar Pradesh,22.63,18.63,21.5,96.43,107
1,9,2016,Uttarakhand,22.5,21,23,71.25,141.25
1,9,2016,West Bengal,27.43,17.17,23.14,96.43,138.86
1,9,2017,Andhra Pradesh,30.5,27.75,31.5,82.5,67
1,9,2017,Assam,30,26,29,85,70
1,9,2017,Bihar,28.67,18,21.33,77.33,71.33
1,9,2017,Chandigarh,28,23,25,75,66
1,9,2017,Chhattisgarh,23.2,24.4,26.6,81,72.25
1,9,2017,Delhi,32,20,23,89,88
1,9,2017,Goa,41,30,28,87,80
1,9,2017,Gujarat,24.75,21.75,25,75,74.75
1,9,2017,Haryana,30.5,20.5,24,73.75,81
1,9,2017,Himachal Pradesh,30.5,24.2676,23.25,73.75,72.25
1,9,2017,Jammu and Kashmir,32,20,23,79,78
1,9,2017,Jharkhand,34,24,25,80,65
1,9,2017,Karnataka,46.25,31.75,35.5,99.25,77.25
1,9,2017,Madhya Pradesh,24.17,18.83,22.33,77,70
1,9,2017,Maharashtra,35,25.5,29.5,83.75,73.5
1,9,2017,Meghalaya,25,28,26,95,72
1,9,2017,Mizoram,30,24.2676,25,82.50285714,80
1,9,2017,Nagaland,24,40,35,90,80
1,9,2017,Odisha,25.33,24.2676,22.67,78.67,69.33
1,9,2017,Puducherry,34,34,28,85,80
1,9,2017,Punjab,30.33,19,23.33,79.33,81.33
1,9,2017,Rajasthan,26.67,18,20.33,67.5,60.67
1,9,2017,Sikkim,36,21,24,84,90
1,9,2017,Tamil Nadu,36.4,31,30.67,83.4,71.8
1,9,2017,Telangana,27.33,26.83,28.5,110.67,111.33
1,9,2017,Tripura,31,24.2676,31,82,77.76535714
1,9,2017,Uttar Pradesh,24,17.88,21.38,76.75,70
1,9,2017,Uttarakhand,23.25,21.5,24.25,75,113.5
1,9,2017,West Bengal,29.14,18,23.57,84.43,91.14
1,9,2018,Andhra Pradesh,31.75,30,30.25,71.25,65.75
1,9,2018,Assam,30,26,30,62,70
1,9,2018,Bihar,33,21.67,27.33,58,70
1,9,2018,Chhattisgarh,26.2,25.6,26.8,64.6,69.8
1,9,2018,Delhi,34,23,25,75,81
1,9,2018,Goa,43,31,28,75,70
1,9,2018,Gujarat,23,20.75,23,59,67
1,9,2018,Haryana,29.25,19.5,23.75,58,76
1,9,2018,Himachal Pradesh,32.5,24.5495,24,65.5,71
1,9,2018,Jammu and Kashmir,30.5,21.5,23,62,72
1,9,2018,Jharkhand,35,26,26,65,68
1,9,2018,Madhya Pradesh,25.33,20.17,23.17,59.17,64
1,9,2018,Maharashtra,35.5,27.5,30.25,68.25,65
1,9,2018,Odisha,27.33,24.5495,26.33,60,62.33
1,9,2018,Puducherry,32,35,28,65,76
1,9,2018,Punjab,26,19,21,65,71
1,9,2018,Sikkim,57,25,32,65,84
1,9,2018,Tamil Nadu,35,33.5,32.25,65,70.75
1,9,2018,Telangana,28.33,27.67,29.33,75,70.67
1,9,2018,Uttar Pradesh,26.38,19.63,22.75,61.38,66.88
1,9,2018,Uttarakhand,23.5,21.5,24.25,67.25,72.75
1,9,2018,West Bengal,29,17,23.17,72.33,75
1,9,2019,Andhra Pradesh,36,31,31.5,62.5,86
1,9,2019,Arunachal pradesh,32,36,30,75,95
1,9,2019,Assam,30,26,30,65,80
1,9,2019,Chandigarh,27,24,26,54,72
1,9,2019,Chhattisgarh,26.2,25.8,28.4,68.2,88.8
1,9,2019,Delhi,34,24,27,73,97
1,9,2019,Gujarat,22.5,21,23,59,67.5
1,9,2019,Haryana,29.25,19.75,23.5,60,76.75
1,9,2019,Himachal Pradesh,30,20,25,59,91
1,9,2019,Madhya Pradesh,27.25,22.75,25,60.25,85.5
1,9,2019,Maharashtra,37.5,32,31,65.5,86.5
1,9,2019,Nagaland,30,28,30,65,80
1,9,2019,Odisha,28,32.5,27.17,62.5,84.5
1,9,2019,Puducherry,32,38,32,75,100
1,9,2019,Punjab,33,21.67,23.67,62.33,86
1,9,2019,Rajasthan,30,24.5,26,56.5,82
1,9,2019,Tamil Nadu,38.6,34.2,35.8,71.2,91.8
1,9,2019,Uttarakhand,25.75,23.5,26.25,61.5,85.75
1,9,2019,West Bengal,29.6,20,24.6,70.6,75
1,9,2020,Andaman and Nicobar,41,42,55,75,104
1,9,2020,Andhra Pradesh,41.67,32,39.33,65,94
1,9,2020,Arunachal pradesh,36,27.68814815,38,80,95
1,9,2020,Assam,32,25,30,63,85
1,9,2020,Bihar,31.33,21.33,25.17,60.17,86.83
1,9,2020,Chandigarh,32,22,26,55,82
1,9,2020,Chhattisgarh,26.4,27.2,30.8,65.8,87
1,9,2020,Delhi,35,20,23,72,98
1,9,2020,Goa,45,33,30,69,99
1,9,2020,Gujarat,28.75,24.5,27.5,58.25,86.75
1,9,2020,Haryana,30.5,22.5,25.5,61.5,95.5
1,9,2020,Himachal Pradesh,33.5,27.68814815,25,61.75,91.5
1,9,2020,Jammu and Kashmir,48,26.5,30.5,69.5,99
1,9,2020,Jharkhand,35,28,28,65,92
1,9,2020,Karnataka,45.25,33.75,37,75.25,100
1,9,2020,Madhya Pradesh,27.5,23,25.17,63.17,89.17
1,9,2020,Maharashtra,42.75,33,38.5,77.25,96
1,9,2020,Manipur,47,27.68814815,40,80,110
1,9,2020,Meghalaya,29.67,32.67,30.67,75,107.5
1,9,2020,Mizoram,30,27.68814815,45,120,120
1,9,2020,Nagaland,28,30,30,65,95
1,9,2020,Odisha,27.86,33.86,28.71,66.86,90.29
1,9,2020,Puducherry,37,34,32,70,100
1,9,2020,Punjab,30,22,25.67,63,90
1,9,2020,Rajasthan,38.33,23.33,28.33,61.33,90.33
1,9,2020,Sikkim,50,27,34,65,100
1,9,2020,Tamil Nadu,46.56,35.89,39.44,69.56,97.22
1,9,2020,Telangana,39.83,31.33,35.17,65.17,91.5
1,9,2020,Tripura,31,27.68814815,39,61,95.18806452
1,9,2020,Uttar Pradesh,29,20.88,25,61.5,94
1,9,2020,Uttarakhand,27,21.67,24.67,60.33,89.67
1,9,2020,West Bengal,31.57,21.17,27,72.71,94.57
1,9,2021,Andaman and Nicobar,39,41,57,85,111
1,9,2021,Andhra Pradesh,45,36,37,74,105
1,9,2021,Arunachal pradesh,28,28.35,35,80,100
1,9,2021,Assam,36,25,28,72,102
1,9,2021,Bihar,32.24,19.53,23.76,70.41,101.35
1,9,2021,Chandigarh,35,20,24,70,115
1,9,2021,Chhattisgarh,30.25,28.25,32,73.5,93.5
1,9,2021,Delhi,30,28.35,23,70,105
1,9,2021,Goa,39,36,30,78,107
1,9,2021,Gujarat,30,25.6,26.8,72.4,104.8
1,9,2021,Haryana,31.67,21.67,25.33,70.33,100.67
1,9,2021,Himachal Pradesh,34.17,28.35,24.17,71,106.33
1,9,2021,Jammu and Kashmir,34.33,26,29.67,81.67,114.33
1,9,2021,Jharkhand,30.2,23,25.8,72,95.75
1,9,2021,Karnataka,46.2,34.3,35.4,81.33,107.89
1,9,2021,Kerala,39.6,35.6,39.4,91.4,121.8
1,9,2021,Madhya Pradesh,32.6,21.5,27.3,76.1,105.3
1,9,2021,Maharashtra,40.4,30.25,39.25,74.75,115.5
1,9,2021,Meghalaya,25,30,29.33,76,105
1,9,2021,Odisha,28.33,33.33,27.83,70.67,100
1,9,2021,Puducherry,31,36,48,78,112
1,9,2021,Punjab,34.33,21,28.67,78.33,109
1,9,2021,Rajasthan,35.25,26,27.25,72.5,111
1,9,2021,Sikkim,58,25,30,85,120
1,9,2021,Tamil Nadu,46.63,35.88,42.63,75.63,106
1,9,2021,Telangana,43,33.2,40,72.2,101.2
1,9,2021,Tripura,32,28.35,30,75,115
1,9,2021,Uttar Pradesh,33.93,21.64,25.64,72.36,101.93
1,9,2021,West Bengal,33,23,28.57,77.14,105.86
1,9,2022,Andaman and Nicobar,43,39,65,82.5,120
1,9,2022,Andhra Pradesh,50.75,38.75,41.25,70.25,114
1,9,2022,Arunachal pradesh,24,31.6237931,45,80,120
1,9,2022,Assam,29.33,26.5,33.67,67.67,110
1,9,2022,Bihar,37.47,26.29,32.47,67.12,105.59
1,9,2022,Chandigarh,38,24,28,78,113
1,9,2022,Chhattisgarh,34.17,29.83,34.83,71.5,98.83
1,9,2022,Delhi,32,25,30,72,122
1,9,2022,Gujarat,34.75,31.25,32.63,71.63,107.63
1,9,2022,Haryana,30.5,23.5,28,64.5,94.5
1,9,2022,Himachal Pradesh,33.38,31.6237931,28.88,68.75,111.38
1,9,2022,Jammu and Kashmir,37,28.25,36.5,75.5,120.5
1,9,2022,Jharkhand,34.86,27.2,31.29,72.43,105.71
