Day,Month,Year,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
20,7,2022,47.44,38.56,45.56,74.78,109.33,114.89,104.44,97.33,39.78,41.67,203.33,212.88,171,167.965,188.22,134,50.67,265.5,22,37.11,27.89,16.33
21,7,2022,47.89,38.67,45.78,75,110.78,115.78,104.89,97.67,39.56,41.67,203.22,212.88,171,167.3071429,188,133.89,50.22,267,22,36.78,26.89,15.78
22,7,2022,47.89,38.78,45.78,75,111,115.89,104.89,97.67,39.67,41.67,203.22,212.63,168.78,168.0692857,188,133.89,50.22,266.63,22.11,37.11,26.78,15.89
23,7,2022,47.89,38.89,45.78,75,111,115.89,104.89,97.67,39.78,41.67,203.22,212.63,168.78,165.8344,188,133.89,50.33,267.13,22.11,37.11,26.67,15.33
24,7,2022,48,39,45.78,75.33,111.22,116.11,105.11,97.78,39.67,41.67,203.22,212.63,168.44,163.5204545,188,133.89,50.22,266.63,22.11,37.11,26.67,15.22
25,7,2022,48,38.89,45.78,75.11,111.33,116.11,105.33,97.78,39.67,41.67,203.11,212.5,168.44,165.6077778,187.89,133.44,50.22,266.63,22.11,37.67,26.56,14.11
26,7,2022,47.67,38.89,45.67,74.22,111.22,115.78,104.78,97.44,39.67,41.67,203.44,212.63,166.89,166.9582143,186.56,132,50.33,266.63,22.11,37.67,26.11,13.78
27,7,2022,47.67,38.56,45.67,74.11,111,115.44,104.44,98.44,39.56,41.67,203.22,212.5,164.88,167.5514286,185.89,131.89,50.22,269.13,22,37.56,26.11,13.78
28,7,2022,48.22,38.56,45.89,74.11,111.22,115.89,104.89,98.67,39.56,41.67,203.33,213,162.89,166.5740741,185.78,132.22,50.22,269.13,22,37.67,26.78,13.89
29,7,2022,48.56,38.89,46.44,74.67,112,116.44,105.44,98.89,39.56,41.67,203,212.5,161.22,165.5437037,185.89,132.44,50.22,268.75,22,38,26.44,13.67
30,7,2022,48.56,38.89,46.44,74.11,111.78,116.56,105.11,98.78,39.56,41.67,203.11,212.5,159.67,164.4772,185.89,132.44,50.22,268.75,22,38.22,26.78,13.67
31,7,2022,48.67,39.11,46.67,74.11,112.22,117,105.44,98.67,39.33,41.67,203.11,212.5,159.33,162.6619048,185.89,132.44,50,267.5,22,38.44,27.11,13.89
1,8,2022,48.56,38.89,47,73.89,112.22,117,105.22,98.67,39.56,41.67,203.56,212.5,158.78,164.9357143,185.89,133.22,50.22,268.75,22,37,25.78,13.11
2,8,2022,48.56,38.56,46.89,73.44,112,117,104.44,98.44,39.56,41.67,203.67,212.5,158.78,165.217931,185.78,133.89,50.22,268.75,22,36.44,25.56,13.78
3,8,2022,48.44,38.44,47.11,73.44,113.56,118.11,104.22,98.44,39.67,41.67,203.56,212.5,157.89,165.6886207,185.56,134.78,50.56,268.75,22,36.44,26,13.56
4,8,2022,48.56,38.44,47.22,73.44,113.67,119,104.33,98.78,39.67,41.67,203.56,212.5,157.33,166.1589286,185.56,135,50.56,268.75,22,36.22,26.22,14.33
5,8,2022,48.56,38.78,47.11,73.44,114.11,119.22,104.33,99.11,39.67,41.67,203.89,212.63,156.33,166.2617241,185.22,135.11,50.44,268.75,22,36.56,26,15.78
6,8,2022,49.75,38.75,47.88,73.38,113.88,119.25,104.5,99.5,39.63,41.88,201.88,213.14,157.13,163.5580769,184.63,134.88,50.25,272.86,21.88,36.13,26.75,16.5
7,8,2022,48.56,38.78,47,73.44,114.11,119.44,104.33,99.11,39.67,41.67,203.89,212.63,156.33,162.0819048,185.11,135,50.44,268.75,22,36,26,15.89
8,8,2022,48.56,38.89,47,73.56,115.33,120.44,104.67,99.11,39.67,41.67,203.78,213.75,156.11,164.9525,184.33,135,50.78,268.75,22,37.11,26.22,15.44
9,8,2022,48.56,38.89,47,73.56,115.56,120.67,104.67,99.11,39.67,41.67,203.78,213.75,156.11,165.2777778,184.22,134.78,50.78,268.75,22,37.11,26.22,14.78
10,8,2022,48.67,38.89,47.33,74.11,118.33,122.78,105.11,99.89,39.67,41.67,204.11,213,155.56,165.0975,183.78,134.67,51.11,268.75,22,37.67,26.44,14.67
11,8,2022,48.56,38.78,47.33,74,118.33,122.56,104.56,99.67,39.67,41.67,204.11,212.25,155.11,165.455,183.44,135,51.33,268.75,22.11,37.78,26.33,14.11
12,8,2022,48.56,38.89,47.44,74.33,119.11,123.33,104.78,98.67,39.89,41.67,204.11,212.25,155.11,165.0007143,183.56,134.78,51.89,268.75,22.11,37.89,26,14.22
13,8,2022,48.56,38.89,47.44,74.33,119.11,123.33,104.78,98.67,39.89,41.67,204.11,212.25,155.11,164.86,183.56,134.56,51.89,268.75,22.11,38,26,14
14,8,2022,50.13,38.88,46.63,74.25,119.13,123.13,105.13,99.13,39.75,41.88,201,212,154.75,162.0985714,182.88,134.63,52.25,275,22.13,38.5,26.25,14.38
15,8,2022,48.56,38.89,47.44,74.33,119.11,123.33,104.78,98.67,39.89,41.67,204.11,212.25,155.11,160.7704545,183.56,134.56,51.89,268.75,22.11,37.44,26,14.33
16,8,2022,48.56,38.78,47.33,75,120.67,123.89,104.89,98.44,40.22,41.78,203.78,212.25,155,165.0258621,183.11,133.89,52.56,268.38,22.22,37.56,26.56,14.67
17,8,2022,48.44,38.78,47.11,75.33,121.56,124.89,105.33,98.78,40.11,41.67,203.78,212.25,155.11,164.8167857,182.56,133.56,52.67,268.38,22.33,38.25,26.25,15
18,8,2022,48.44,38.56,47.11,75.33,121.78,125.78,105.33,98.89,40.11,41.67,204.33,212.13,154.89,165.0517241,182.22,133.44,52.44,268.38,22.22,39.11,26.44,14.78
19,8,2022,49.5,38.5,48,75,121.75,125.75,105.38,99.25,40.13,41.88,203.25,213.43,155.88,165.067037,181.75,132.88,52.5,272.43,22.13,38.63,27,14.88
20,8,2022,48.33,38.56,47.11,75.33,122.11,125.78,105.33,98.89,40,41.67,204.33,212.13,154.78,162.6748,181.78,132.44,52.33,268.38,22.22,39,26.44,14.44
21,8,2022,48.33,38.56,47.11,75.33,121.89,125.56,105.33,98.89,40,41.44,204.33,210.88,154.33,161.9671429,181.67,132.22,52.11,267.88,22.22,36.78,26,14
22,8,2022,48.33,38.56,47,75.56,122,125.11,105.44,98.78,40.11,41.67,204.56,212.5,154.11,165.0425926,182.11,132.44,52.33,267.88,22.44,39,26.44,14.89
23,8,2022,48.33,38.33,46.89,75.44,120.89,124.44,106,98.78,40,41.67,204,212.25,153.11,164.3796552,181.11,131.22,52.33,267.5,22.44,38.89,26.56,15.33
24,8,2022,48.33,38.33,46.89,75.44,120.67,124.44,105.78,98.67,40.11,41.67,204.22,212.25,153.33,163.7396552,180.67,130.44,52.78,267.5,22.44,38.78,27,14.78
25,8,2022,48.33,38.33,46.78,75.44,120.67,124.33,105.78,98.56,39.89,41.67,204.89,212.25,153.33,164.6696552,179.78,129.22,52.89,267.5,22.44,38.11,26.56,14.22
26,8,2022,48.33,38.33,46.67,75.44,120.78,124.78,105.56,98.78,39.89,41.67,205.44,212.25,152.78,164.4162069,179.44,128,53,267.5,22.44,37.67,27.22,14.11
27,8,2022,48.33,38.33,46.67,75.44,120.67,124.33,105.11,99.11,40,41.67,202.63,212,152.13,162.4407692,179,128.25,53,267.5,22.44,38.25,27,15
28,8,2022,48.33,38.22,46.56,75.44,120.67,124.33,105,99.11,40,41.67,205.33,212.13,152.67,161.517619,179.33,126.78,52.78,267.5,22.44,37.11,26.33,14.22
29,8,2022,48.44,38.11,46.22,76,121.67,125,105.22,99.11,40.11,41.67,205.22,212.25,152.78,163.9751724,179.44,126.56,52.89,267.88,22.44,37.89,26.67,15
30,8,2022,48.33,38,46.11,76.33,121.67,124.78,105.33,99,40,41.78,205.67,212.38,152.67,164.3755172,178.22,124.56,53,267.88,22.44,38,26.22,17.11
31,8,2022,48.33,38,46.11,76.33,121.67,124.78,105.33,99,40,41.67,205.67,212.38,152.67,163.8596429,178.22,124.56,52.89,267.88,22.44,38.22,26.22,18.44
1,9,2022,48.33,38.11,46.11,75.56,121.67,124.78,105.44,99,40.11,41.67,206,212,151.22,163.6964286,175.67,121.67,53.44,267.88,22.56,40,26.33,21.11
2,9,2022,48.33,38.44,46.22,75.44,121.67,124.44,105,99,40.11,41.67,205.67,212.25,150.78,163.5439286,175.33,120.67,54,267.88,22.56,40.33,26.33,23.56
3,9,2022,48.33,38.44,46.22,75.44,121.67,124.44,105,99,40.22,41.67,205.67,212.38,150.89,162.9008,175.44,120.44,54.22,267.88,22.56,39.67,26.11,25.11
4,9,2022,48.33,38.44,46.22,75.44,121.67,124.44,105,99,40.11,41.67,205.78,212.38,151,160.5052381,175.78,120.67,54,267.88,22.56,39.78,26.33,27.44
5,9,2022,48.33,38.44,46.33,75,121.11,124.33,105.33,99,40.11,41.67,206.33,212.25,150.78,162.7485714,175.22,119.11,54,267.88,22.56,41,26.78,30.89
6,9,2022,48.33,38.56,46.33,74.78,120.89,124.11,105.11,99,40.22,41.67,206.89,212.5,152,163.4217241,174.22,117.56,54,267.88,22.67,42,27,36.33
7,9,2022,48.89,39,46.44,75,120.67,124.11,104.56,99.11,40.33,41.67,206.78,212.5,149.33,162.3576667,174,116.67,54,267.88,22.67,41.89,27,40.89
8,9,2022,48.89,39,46.44,75,120.22,124.11,104.56,99.11,40.33,41.67,206.78,212.5,149.33,162.2465517,174,116.33,54.11,268.38,22.78,41.22,27,43.11
9,9,2022,48.89,39,46.44,75,120,123.67,104.56,99.11,40.33,41.67,207.56,212.5,149.56,161.7773333,173.11,115.78,54.33,268.38,22.89,41.22,26.78,41.22
10,9,2022,49,39.11,46.56,75.33,120.33,124.11,104.67,99.22,40.33,41.67,207.33,212.5,149.33,160.6630769,172.89,115.56,54.33,269.25,22.89,40.89,26.78,41.67
11,9,2022,50.13,39,47.38,75,120.38,125,104.63,99.5,40.25,41.75,205.88,213.86,149.63,157.3872727,172.5,115.5,54.13,272.43,22.63,40,27.38,41.75
12,9,2022,49.11,39.22,46.67,75.11,120.22,124,104.33,99.11,40.33,41.67,207.56,212.5,148.56,161.5033333,171.78,113.78,54.67,269.25,23,39.33,26.89,39.22
13,9,2022,49.44,39.22,46.67,75.11,120.22,124.11,104.56,99.11,40.56,41.67,207.22,212.25,148,160.388,171.11,113.33,55,269.63,23.22,38.67,26.22,38.22
14,9,2022,49.56,39.11,46.56,74.78,121,123.33,104.11,98.56,40.33,41.67,207.22,212.13,145.56,159.053,171,112.67,54.67,269.25,23.33,38.11,26.33,36.33
15,9,2022,49.56,39.11,46.56,74.67,121,123.56,104,98.56,40.22,41.67,207.67,212.13,145.11,160.1355172,170.33,111.78,54.44,269.25,23.33,38.22,26.67,35.67
16,9,2022,49.56,39,46.56,74.67,121.44,123.89,104.11,98.67,40.22,41.67,207.89,212.13,144.56,159.0856667,170.22,111.67,54.33,268.75,23.33,38.11,26.33,35.22
17,9,2022,49.56,39,46.67,74.67,121.44,123.89,103.89,98.78,40.22,41.67,207.89,212.13,144.33,159.49,170.22,111.56,54.33,268.75,23.44,37.89,26.33,36.33
18,9,2022,50.71,38.86,48.71,74.43,121.71,124.71,103.71,99.29,40.29,42.14,207.86,214.67,141.57,159.7886364,169.43,110.86,54.29,274.5,23.29,38.86,27.29,35.14
19,9,2022,49.56,39.11,46.78,74.89,121.56,124.11,104.11,99.33,40.33,41.67,207.89,212.25,144.33,158.9286667,169.78,111.11,54.22,268.75,23.67,38.33,26,34.78
20,9,2022,49.56,39.11,46.78,74.89,120.33,123.56,104.11,99.78,40.44,41.67,207.44,212.38,143.22,158.674,169,110.44,54.44,269.13,23.67,38,26.22,35.33
21,9,2022,49.56,39,46.44,74.33,120.56,123.56,105.22,99.78,40.33,41.67,207.22,212.38,143.22,158.8343333,167.33,109.67,54.22,268.75,23.67,38.67,26.33,35.44
22,9,2022,49.67,39,46.44,74.44,121.11,123.67,105.33,100.33,40.22,41.67,207.56,212.75,143,158.6676667,166.67,109.11,54.22,268.75,23.67,38.11,26.11,32.78
23,9,2022,49.56,39,46.44,74.44,120.44,123.56,105.22,99.78,40.22,41.67,208.33,212.63,143,158.3728571,166.33,108.89,54.22,268.75,23.67,38.11,26,31.67
24,9,2022,50.5,39,47.25,74.25,121.25,123.75,105.38,100.5,40.25,41.88,207,214,142.5,158.5474074,165.75,108.63,54.5,272.86,23.5,38.13,27,31.5
25,9,2022,49.56,39,46.44,74.56,121,123.67,105.22,99.67,40.22,41.67,208.33,212.63,143,158.6640909,166.33,108.89,54.22,268.75,23.67,37.89,26,31.11
26,9,2022,50.11,39.33,47.11,75,121.78,124.78,105.78,100.22,40.22,41.67,208.78,211,141,158.854,164.56,107.67,54.22,268.75,23.78,38.78,25.56,34.22
27,9,2022,50,39.33,47.11,75.11,121.67,124.78,106,100.11,40.25,41.88,207.67,209.88,142.11,159.083,164.44,107.56,53.75,265.71,24,39.56,25.56,37.89
28,9,2022,50,39.22,47.22,74.22,120.44,123.56,105,99.67,40.22,41.67,207.67,209.88,141.11,158.365,164.11,107,54.22,269.63,24.11,39,25.11,37.44
29,9,2022,50.11,39.22,47.33,74.33,120.44,123.89,105.56,99.89,40.11,41.67,207.67,209.88,141.11,157.8436667,162.44,106.44,53.67,269.63,24.11,40.11,24.89,37.67
30,9,2022,50.11,39.22,47.33,74.11,120.44,123.78,105.56,99.78,40.11,41.67,207.22,209.25,141,158.6006667,162.56,106.11,53.67,270,24.11,40.11,25.33,36.67
1,10,2022,50.11,39.33,47.33,74.22,120.56,123.89,105.56,99.78,40.11,41.67,203.88,209,140.88,156.2267857,162.25,106.88,53.67,270,24.11,40.75,25.38,37
2,10,2022,50.11,39.22,47.33,74.11,120.44,123.78,105.56,99.78,40.11,41.67,207.22,209.25,141,155.982381,162.56,106.11,53.67,270,24.11,40.22,25.22,36.67
3,10,2022,50.11,39.22,47.33,74.11,119.67,123.22,105.11,99.67,40.11,41.67,207.67,209.25,140.22,157.2486207,162.56,106.11,53.67,269.63,24.11,38.78,26.33,36.89
4,10,2022,50.22,39.44,47.56,74.56,120.11,123.56,105.44,99.78,40,41.67,207.56,209.13,140.11,156.9168966,162.44,106.11,53.67,269.63,24.11,38.44,26.44,37
5,10,2022,50.22,39.44,47.44,74.33,120,123.44,105.22,99.78,40.11,41.67,207.67,209.25,140.22,156.7392,162.56,106.44,53.67,269.63,24.11,38.78,26.78,37.89
6,10,2022,50.11,39.22,47.56,74.22,119.78,122.78,105.11,100,39.89,41.67,207.11,208.13,139.89,157.022069,162.56,106.56,53.33,269.63,24,39.11,27.44,39.11
7,10,2022,50,39.11,47.33,73.78,118.44,122.22,104.67,99.67,39.67,41.67,207.89,207,140.56,156.9789655,162.11,106.11,53.56,270,24,39.44,27.89,40.33
8,10,2022,50.13,39.63,45.75,74.63,119.13,122.13,105.13,98.88,39.63,41.5,208.25,200.14,141.13,156.5262963,161.63,105.5,54.13,270.86,23.75,39.13,27.38,40.38
9,10,2022,50,39.22,47.22,73.89,118.78,122.22,104.67,99.78,39.67,41.67,208.56,207,140.56,157.0008696,162,105.67,53.56,271.63,24,39,27.89,40.44
10,10,2022,49.89,39.11,47,73.67,119,122.11,104.22,99.33,39.56,41.67,209.22,207.13,139.67,157.8343333,162.89,106,53.56,271.25,24.22,39.44,29.67,40.56
11,10,2022,50,39.33,47.33,74,119.67,122.44,104.11,100,39.56,41.67,210.33,207.13,141,157.5583333,164,108,53.78,270.88,24.22,38.78,30.67,41.22
12,10,2022,50,39.11,47.33,73.89,119.67,122.22,104.22,100.11,39.56,41.67,211.89,207.25,140.33,157.518,165.89,109.56,53.67,270.38,24.22,39.44,30.89,42.11
13,10,2022,50,39.11,47.44,73.56,118.78,121.78,103.89,99.67,39.67,41.67,212.22,207.25,140.11,157.0713333,166.11,109.67,53.67,270.38,24.22,39.67,31,42.78
14,10,2022,50,39.22,47.56,73.78,118.67,122.33,104.11,99.78,39.56,41.67,212.67,206.88,139.22,157.5817241,166.89,110.33,53.44,271.5,24.22,39.78,31.78,41
15,10,2022,50.11,39.22,47.56,74,119,122.44,104.33,100.11,39.56,41.67,212.67,206.88,139.22,156.7007407,166.89,110.22,53.44,271.5,24.22,40,32,42.33
16,10,2022,50.11,39.33,47.78,74.22,119.22,122.78,104.22,100.33,39.56,41.67,212.56,206.88,139.11,154.1466667,166.78,110.11,53.44,271.88,24.22,39.56,32.11,40.89
17,10,2022,50.11,39.11,47.67,73.67,118.78,122.22,103.89,100,39.67,41.67,212.44,206.88,139,157.2662069,166.78,109.89,53.56,272.63,24.22,40.33,33.11,41.33
18,10,2022,50.11,39.11,48,73.89,119.33,122.67,104,100.33,39.67,41.67,212.56,206.88,138.11,157.685,166.78,110.22,53.89,273,24.22,40,33.11,40.22
19,10,2022,50,39,47.78,73.67,119.22,122.33,103.89,99.89,39.67,41.67,214,206.13,137.67,159.1166667,167.11,110.33,53.89,272.13,24.56,40.56,33.78,38.67
20,10,2022,50,39.22,48,73.33,118.67,122.67,103.78,99.78,39.67,41.67,213.89,206.13,137.56,157.7423333,167.11,110.56,53.89,272.13,24.56,39.67,33.89,38
21,10,2022,50.11,39.22,48,73.56,118.78,122.67,104.11,100.11,39.67,41.67,213.33,206.13,137.44,158.0683333,167.11,110.67,53.89,272.13,24.56,39.78,33.11,34.11
22,10,2022,51.13,39.25,49,73,118.75,122.63,104,100.88,39.57,41.71,211.25,208.43,138,157.46,166.63,110.38,55.57,277.17,24.29,40,33.14,33.86
23,10,2022,51.13,39.25,48.88,73,118.75,122.63,104,100.88,39.63,41.88,211.25,208.43,138,157.83625,166,109.75,54.75,277.14,24.5,39.13,33.63,34.13
24,10,2022,51.29,39.57,47.43,73.86,119.14,122.14,104.43,100,39.57,41.71,210.57,200.67,138,159.766,164.86,109,55.57,277.17,24.29,39,33.29,33.14
25,10,2022,49.5,39.13,48,73.25,118.88,122.63,104.13,100.5,39.63,41.88,213.63,204.86,137.38,159.6525,166.38,110,54,270,24.63,40.25,33,33.63
26,10,2022,50.11,39.22,47.89,73.33,118.78,122.89,104.11,100.11,39.67,41.67,214.56,206.75,136.67,159.6613793,167.11,111.89,54.56,272.63,24.56,40.67,33.11,29.67
27,10,2022,50.11,39.22,47.89,73.33,118.78,122.89,104.22,100,39.67,41.67,214.89,204.88,136.33,158.0239286,167.22,112,54.56,272.63,24.56,41.44,33.89,27.44
28,10,2022,50.11,39.44,47.67,73.22,119.44,123.44,104.78,100.44,39.67,41.67,215.11,205.13,136.33,158.7110345,167.33,112,54.56,272.63,24.44,41.44,34.67,25.89
29,10,2022,51.13,39.5,48.63,72.88,119.25,123.5,104.75,101.25,39.63,41.88,211.13,209.43,136.75,157.5211111,166.63,110.88,54.88,277.29,24.38,41.75,35.25,25.63
30,10,2022,50.11,39.44,47.67,73.33,119.33,123.44,104.78,100.44,39.67,41.67,214.44,205.13,136.44,158.6177273,167.56,112.22,54.44,272.63,24.44,42.11,35.11,25.33
31,10,2022,50.11,39.44,47.44,73.33,119.33,123.44,104.78,100.44,39.67,41.67,214.44,205.13,135.22,158.4389655,167.78,112.22,54.44,272.63,24.44,42.56,37.78,24.89
1,11,2022,50.11,39.44,47.56,73.44,120.33,123.44,104.78,100.44,39.67,41.67,215,205.38,133.44,159.2707143,168.22,113.22,54.33,272.63,24.44,42.56,39.22,23.44
2,11,2022,50.11,39.56,47.56,73.44,120.67,123.67,105.33,100.67,39.67,41.67,215,205.63,133.22,159.7458621,168.67,113.33,54.67,272.63,24.67,42.78,40.67,22.22
3,11,2022,50.11,39.56,47.78,73,120.67,123.22,105,100.67,39.78,41.67,216.89,205.63,132.67,160.2227586,168.78,112.67,54.67,272.75,24.67,43.33,41.44,22.33
4,11,2022,50.11,39.78,48,73,120.78,123.44,105,100.67,39.78,41.67,217.78,205.13,133.56,160.2693103,169.67,112.89,54.67,272.75,24.67,43.11,41.78,22.22
5,11,2022,50.13,40.13,46.63,73.63,121.25,123.5,105.75,99.88,39.75,41.5,213.71,195.83,135.57,158.7396296,167.86,111.71,55.38,272.14,24.5,43.13,41.88,20.75
6,11,2022,50.11,39.78,48,73,120.78,123.44,105,100.67,39.78,41.67,217.78,205.13,133.56,157.5795833,169.67,112.89,54.67,272.75,24.67,42.89,41.78,21.67
7,11,2022,50.11,39.78,48,73,120.78,123.44,105,100.78,40,41.67,217.78,205.5,134.22,159.9168966,169.56,113.33,54.67,273.25,24.67,42.33,43.22,20.67
8,11,2022,50.22,39.78,48,73.22,120.67,123.44,105,100.78,39.78,42,218.44,205.63,134.89,159.6446429,169.56,113,54.67,273.38,24.78,43,44.11,20.89
9,11,2022,50.22,39.67,48,73.33,120.67,123.33,105,100.22,39.67,42,218.67,205.38,134.56,160.207931,169.22,112.67,54.67,272.88,24.78,42.78,43.89,20.89
10,11,2022,50.22,39.67,48,73.33,120.67,123.22,105.22,100.22,39.67,42,218.67,205.38,134.56,159.2057143,169.22,112.67,54.67,272.88,24.78,42.78,43.44,20.11
11,11,2022,51.25,39.75,49,73,120.5,123.25,105.25,101,39.63,42.25,215.63,209.43,134.88,160.3460714,168.13,112,54.5,277.57,24.75,43.25,42.88,19.38
12,11,2022,50.22,39.67,48,73.33,120.67,123.22,105.22,100.22,39.67,42,218.33,205.88,134.67,160.8838462,169.22,112.56,54.56,272.88,24.78,43.33,41.78,18.78
13,11,2022,51.25,39.75,49,73,120.5,123.25,105.25,101,39.63,42.25,215.63,209.57,134.88,160.7986957,168.13,112,54.5,277.57,24.75,43.5,42.13,19.25
14,11,2022,50.22,39.67,48,73.33,120.89,123.44,105.22,100.22,39.67,42,218.56,205.5,134.33,161.4341379,169.22,112.33,54.33,272.88,24.78,43.33,42.33,20
15,11,2022,50.56,39.78,48.22,73.11,121.22,123.44,105.22,100.22,39.67,42,218.56,204.63,134,161.1937931,169.56,112.56,54.33,272.88,24.78,43.33,42.33,20.56
16,11,2022,57,40.5,51,71.5,118.5,123.5,109,103,40,41.5,203.5,192.5,131.5,161.8758621,163,107,59.5,303,25.5,42,43.5,21
17,11,2022,50.56,39.78,48.33,72.89,121.33,123.67,105.67,100.22,39.67,42,218,205.13,134.33,161.5462069,169.56,112.33,54.11,272.88,24.78,42.89,40.89,19.11
18,11,2022,50.56,39.78,48.33,72.89,121.33,123.67,105.56,99.67,39.67,42,218.44,204.63,133.67,162.6503448,169.11,112.22,53.89,272.88,24.78,42.78,40.56,18.11
19,11,2022,50.56,39.78,48.33,72.89,121.33,123.67,105.56,99.67,39.67,42,218.44,204.63,133.11,161.0878571,169.11,112.11,53.89,272.88,24.78,42.56,40.89,17.89
20,11,2022,51.63,39.88,49.38,72.5,121,123.5,105.63,100.38,39.63,42.25,215.75,208.86,133.13,161.8058333,168.38,111.63,53.75,277.57,24.75,43,41.5,18.25
21,11,2022,50.67,39.78,48.56,72.89,121.33,123.33,105.44,99,39.67,42,219.44,203.5,132.78,162.1768966,168.89,111.11,53.89,272.88,24.89,41.78,40.22,17.11
22,11,2022,50.67,39.67,48.33,72.89,121.56,123,104.67,98.78,39.67,42,219.78,203.5,132.67,161.497931,168,110.56,54.11,272.88,24.89,41.89,39.22,16.67
23,11,2022,50.67,39.67,48.33,72.89,122,123.33,104.78,99,39.67,42,219.56,203.75,132.89,161.8365517,167.22,109.78,54.11,272.88,25,41.44,37.67,16.11
24,11,2022,50.67,39.67,48.44,72.89,121.67,123,104.56,99.11,39.78,42,219.33,203.75,132.89,162.6741379,167.11,109.11,54.33,272.88,25,41.11,37.67,17.11
25,11,2022,50.67,39.67,48.44,72.56,121.56,123,104.56,99.11,39.78,42,219.44,203.75,131,161.8513793,166.78,108.89,54.33,272.88,25,39.67,36.33,16.67
26,11,2022,50.67,39.67,48.44,72.56,121.56,123,104.78,99.11,39.78,42,219.44,203.75,131,162.2214815,166.89,109,54.33,272.88,25,39.44,36.33,17.11
27,11,2022,50.67,39.67,48.44,72.56,121.56,123,104.78,99.11,39.78,42,219.44,203.75,131,160.5383333,166.89,109,54.33,272.88,25,39.44,36.22,17.11
28,11,2022,50.67,39.89,48.78,72.56,121.56,122.67,104.78,99.22,39.78,42,219.78,202.5,130.67,161.5441379,166.56,109,54.56,274.13,25.11,39.56,36.11,17
29,11,2022,50.89,39.89,48.78,72.67,121.56,122.56,105.11,99.33,39.78,42,219.67,201.88,129.78,162.227931,166.33,109.22,54.56,274.13,25.11,39.56,35.22,16.67
30,11,2022,51,39.89,48.78,72.56,121.11,121.89,105.78,99,39.67,42,220.11,201.88,129.89,160.2868966,166.33,109.22,54.56,274.13,25.11,38.33,33.89,16.67
1,12,2022,50.89,39.89,48.56,72.56,120.89,121.56,105.78,99,39.67,42,219.89,201.88,130.22,160.6541379,166.56,109.44,54.56,274.63,25.11,39.75,35.56,18.44
2,12,2022,50.89,39.89,48.67,72.56,120.56,121.44,106,99,39.67,42,219.89,201.88,130,160.76,166.44,109.22,54.56,275,25.11,40.44,34.56,17.11
3,12,2022,52,40,49.75,72.13,120.38,121,106.38,99.63,39.63,42.25,216.75,205.71,129.63,161.0132143,166,108.25,54.25,280,25.13,41.38,35.38,17.63
4,12,2022,52,40,49.75,72.13,120.38,121,106.38,99.63,39.63,42.25,216.75,205.71,129.63,160.87,166,108.25,54.25,280,25.13,41.38,35.38,17.88
5,12,2022,50.89,39.89,48.67,72.33,120.33,120.67,107,98.11,39.67,42,219.89,201.88,129.78,162.9326667,166.33,108.78,54.56,275,25.22,41.33,33.22,17.22
6,12,2022,50.89,39.89,48.67,72.22,119.67,120.22,107.22,98.11,39.56,42,219.22,201.75,130.22,162.359,165,108.22,54.56,275,25.22,41.11,33.67,17.44
7,12,2022,50.89,39.89,48.89,72.89,120.33,120.89,107.56,98.22,39.5,41.88,218.63,203.29,130.63,163.168,164.88,107.63,53.75,271.43,25.25,41.13,33.63,17
8,12,2022,50.89,40.11,48.89,73,120.22,120.56,107.56,98.22,39.56,42,218.67,202.38,130.11,162.5183333,165.67,107.89,54.56,274.75,25.11,40.78,33.44,16.89
9,12,2022,50.38,40.13,48.75,72.63,120.88,120.88,107.38,98.38,39.5,41.88,218.38,201.86,130.63,162.622,164.75,107.75,54,271.43,25.13,40.63,32.88,17.25
10,12,2022,50.89,40.11,48.89,73,120.78,120.78,107.22,98.22,39.56,42,218.56,202.25,130,160.9055556,165.44,107.78,54.67,275,25.11,40.33,32.89,17.33
11,12,2022,52,40.25,50,72.88,120.88,121.13,106.88,99.75,39.63,42.25,215.25,206.14,129.63,159.6952174,164.88,107.38,54.5,280,25.13,40.13,33.5,17.63
12,12,2022,50.89,40.11,48.89,73.33,121.11,121.44,107.22,98.22,39.56,42,218.33,203.13,130,163.2556667,164.89,107.56,54.67,275,25.11,41.44,34.33,20.78
13,12,2022,51,40.11,48.89,73.33,121.44,121,107.22,98.22,39.56,42,218.33,203.5,130.33,162.6341379,165.11,107.33,54.67,275,25.11,41.78,34.11,23.11
